platform,listing_id,title,district,ward,address,price_vnd,house_type,area_m2,electric_price,water_price,wifi_price,other_uti,parking,air_condi,water_he,refrigerat,washing,elevator,balcony,fire_safet,pet_allow,amenities,latitude,longitude,contact_name,contact_phone,contact_zalo,image_co,image_u,listing_ur,body
,134566471,"Phòng trọ full đồ 15tr gần ĐH Thăng Long, Y Hà Nội, Bách Kinh Xây",Quận Hoàng Mai,Phường Định Công,Định Công,15000000,Phòng trọ,,,,,,False,False,False,False,False,False,False,False,False,,20.983137,105.83196,Cộng Đồng Nhà Đất,,False,5,"['https://cdn.chotot.com/YtlwxZ1Kze9MIVOyzP2ubrOWMVPrc3Pv0PPzG1JcME8/preset:view/plain/a0373a21bba3921dfadde70ad5769ae9-3001088601553994964.jpg', 'https://cdn.chotot.com/z96y5Kgin35R_CCt1GW_EpJCcyDPWfqSNHwoaRIT954/preset:view/plain/887429b90b382d73269a263e8008b0a1-3001088604645727127.jpg', 'https://cdn.chotot.com/eQihC1ppBpZvPQEAnWcyP_t0GXi3MexN8FyllQoRwmg/preset:view/plain/6df3f82d00d94b57622bf92f6495b6e2-3001088609068007039.jpg', 'https://cdn.chotot.com/DXUqNY-7vHXK1sU7lBIT6iH7_fhnYl0VEb5e0gcqg90/preset:view/plain/321da47b59846872bc342c224dcd20bb-3001088613564431999.jpg', 'https://cdn.chotot.com/4rOOYibCfjWHEWGhm2eKrxaQ2sUWTsfeDISlbEUF0as/preset:view/plain/a0a6dacc306cfec390ef51b4cd1b92a4-3001088617993427019.jpg']",https://nha.chotot.com/thue-phong-tro/134566471,"Siêu phẩm 245 định công 3n1k full đồ chỉ #15tr gần đh thăng long, cđ y hà nội, bách kinh xây
☎️Lh:***"
,134566466,Phòng trọ 4.3tr Kim Giang,Quận Hoàng Mai,Phường Đại Kim,Ngõ 750 Kim Giang,4300000,Phòng trọ,,,,,,False,False,False,False,False,False,False,False,False,,20.973969,105.82169,Cộng Đồng Nhà Đất,,False,5,"['https://cdn.chotot.com/810QAtaNieXKuBhEACEq4XyWT_wFisO1QyTHQyj1yO8/preset:view/plain/c66a67237d97f8822e69264989aae1f7-3001088534710140543.jpg', 'https://cdn.chotot.com/UFA7Wihx7QDnfP4gA5CSxAhjriogKzyrpymWG3fww18/preset:view/plain/62a2e02d35bc11c5e8f7c7d74cbdd661-3001088553064814667.jpg', 'https://cdn.chotot.com/-pDJtqDtfEVzx3f5NR86DDHV8ifxNpUuSvsNE6urLQY/preset:view/plain/fc0ac649ad327072a3c2c778ba4c973e-3001088558079206318.jpg', 'https://cdn.chotot.com/yNIGzEE9ptlQpY3LGe4g3_e-kfZuRceFNhiF97OcV8Y/preset:view/plain/d3df6d323c22e592eadf53ef3378cc0a-3001088571806443692.jpg', 'https://cdn.chotot.com/EWosICQHCae2i7DShqg49j8_SJUsg7e5ynRdlbtxLo8/preset:view/plain/a51e6c49ef758e9d6decf50b4bb81d70-3001088593615994495.jpg']",https://nha.chotot.com/thue-phong-tro/134566466,"4TR3 MÀ PHÒNG THẾ NÀY THÌ KHÓ TÌM!
📍 Ngõ 750 Kim Giang
✨ Phòng đẹp – thoáng – sạch
💸 Giá: 4.300K/tháng

Ai đang tìm phòng khu Kim Giang thì ib ngay nhé 😍
👉 Xem phòng sớm, chốt sớm!
📱***"
,134566450,"Cho thuê phòng trọ Tân Khai, Hoàng Mai, Hà Nội - Giá 3tr",Quận Hoàng Mai,Phường Tân Mai,Tân Khai,3000000,Phòng trọ,,,,,,False,True,True,False,False,True,True,False,False,"Điều hòa, Nóng lạnh",20.983686,105.84816,Cộng Đồng Nhà Đất,,False,5,"['https://cdn.chotot.com/7Olw9WARJ5nZX_o5qbC53spc3TaF-LSTPN0yT_suRsE/preset:view/plain/e6f499b78b102732df4e768b4124b903-3001088433973254198.jpg', 'https://cdn.chotot.com/qYTaOYjiFbOTc7QEUxAFcK7lpqtX_xIaCaprZPF3cXk/preset:view/plain/9640e490ad783f337863f9826a03257d-3001088455465195574.jpg', 'https://cdn.chotot.com/th5zyz2HwP2EFERZ2FDVH5G739ZGfpJOIlJX2YLsAtw/preset:view/plain/e7d7f0ea1c33647c72dc30455196715d-3001088461460494411.jpg', 'https://cdn.chotot.com/r2SDqTGwH_ZJlX53b8gv8tONIuqrkWm0Cq42UYo3hIk/preset:view/plain/485020dc2c1a617c60eb767613e7b223-3001088475452758091.jpg', 'https://cdn.chotot.com/MEzjMVy5q38mQy5v07e5Hbt5lZMDhz9lYf4gUrIGeqU/preset:view/plain/57e77b3252db5223c752ff755c921afe-3001088514157788799.jpg']",https://nha.chotot.com/thue-phong-tro/134566450,"Chính chủ cho thuê phòng trọ ở  ngách 150/55 Tân Khai, Hoàng Mai, Hà Nội

✅ Có đầy đủ ô thoát hiểm , thang dây, bình cứu hoá, hệ thống đèn báo cháy báo khói ở hành lang và cả trong phòng 

👉Giá :3tr

🏠 Khép kín, Vệ sinh, chậu rửa.

🏠 Bình nóng lạnh, điều hoà ,giường ,tủ bếp ,tủ quần áo, máy giăt

🏠 Thang máy , internet , Camera, Cửa vân tay , ban công thoáng mát, An ninh đảm bảo.

🏠 Thoáng mát, sạch sẽ.

Liên hệ ***"
,134566441,"Phòng trọ 5tr Kim Ngưu, Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Mai Động,Đường Kim Ngưu,5000000,Phòng trọ,,,,,,False,False,False,False,False,False,True,False,False,,20.990868,105.86499,Cộng Đồng Nhà Đất,,False,4,"['https://cdn.chotot.com/Fmd4TbsUhIOh8qPFQoF0nIMOTSa6H_iBeLlHiK8iKzY/preset:view/plain/619df3f0f9e59ab558d0251f05b66d5a-3001088412347291702.jpg', 'https://cdn.chotot.com/7qKfX573klLAI_L0dPvbO1CIUXLiNQiupM5ITadbGa4/preset:view/plain/97c579e62f5d9a6210cb555cc9ef2a9b-3001088415441913044.jpg', 'https://cdn.chotot.com/YiPT01ZZkbLMHnic96Vm3zOZknPlELHA66icyRZIoO8/preset:view/plain/c4b23db2285ae24e152438392a44083b-3001088419463947182.jpg', 'https://cdn.chotot.com/kwl_6t-1AamLtKeUcvvvDe58vRGX3xSOF47a_DCjLQA/preset:view/plain/da2415bee2e9e34ae04d56c9e2d2090e-3001088423981581524.jpg']",https://nha.chotot.com/thue-phong-tro/134566441,"559 Kim Ngưu - 5tr 1 PHÒNG CUỐI CÙNG‼️
Đầy đủ nội thất, tiện nghi, ban công thoáng mát, ở được luôn, ngay gần Bách Kinh Xây ~ 2,5km ✨

☎️ lhe: ***"
,134566431,"Phòng trọ 3tr8 ngõ 750 Kim Giang, Hoàng Mai",Quận Hoàng Mai,Phường Đại Kim,Ngõ 750 Kim Giang,3800000,Phòng trọ,,,,,,True,True,True,False,True,True,False,False,False,"Điều hòa, Nóng lạnh, Máy giặt",20.973969,105.82169,Cộng Đồng Nhà Đất,,False,4,"['https://cdn.chotot.com/iA2gq4UcK0b7R3QHH-GSoB8mT7THkCoc4UNc3XJAW_k/preset:view/plain/d40233b4fe030a88713b193f6d386bc2-3001088325735382257.jpg', 'https://cdn.chotot.com/t37ak_oCgt1WhIdbp32y3fUD9Py2kStKVqkfhcWZLQM/preset:view/plain/d5a624dff2e3c8e11b3f162f0d3e6281-3001088342673727919.jpg', 'https://cdn.chotot.com/lkvCVBzCJrkVb3X1NRxWpT2r97KTD5mNOjn8xC0gBxg/preset:view/plain/ddb41a90dcac9d167bdec25a78550836-3001088346891517169.jpg', 'https://cdn.chotot.com/EkEQV_ZRwNNS7TPXVO3Rz-rnuWQlH7sUvpP8XJh6_p4/preset:view/plain/b8708154f49dd6951097b3ac0dfe68b8-3001088350190625710.jpg']",https://nha.chotot.com/thue-phong-tro/134566431,"#3tr8 -  ngõ 750 kim giang
⏰Trống vào luôn

💰Giá 3tr8 - P.301

✅Phòng Studio

✅Thang máy

✅Để xe free 

🔴Nội thất :điều hoà , nóng lạnh , giường , tủ , sofa , máy giặt  chung

Lh/ib :***"
,134566404,"Phòng trọ khép kín có thang máy full đồ 4.3tr gần Hubt, Unite",Quận Hoàng Mai,Phường Lĩnh Nam,Lĩnh Nam,4300000,Phòng trọ,,,,,,False,True,True,True,False,True,False,False,False,"Điều hòa, Nóng lạnh, Tủ lạnh",20.977001,105.89656,Cộng Đồng Nhà Đất,,False,5,"['https://cdn.chotot.com/_p0VaodXh-ome2IhBVztuwf5eEBxKplu0op1aXyzryY/preset:view/plain/dc72cf35c4b577496249c3154dc90783-3001088217012321919.jpg', 'https://cdn.chotot.com/TKJuNw7u7jpbb0uldM4TDYeSpKxcWQw8UK08Vb_Jv1s/preset:view/plain/47e0b6150f575fad51d66bbc5a34cfb2-3001088220372042964.jpg', 'https://cdn.chotot.com/NXh1BmTMHvrqncjcjgMqEhmfk3efjSAG5ZiNVu5WkcI/preset:view/plain/d408cf22c52cdd8b30796bc8b6d2d178-3001088224193035903.jpg', 'https://cdn.chotot.com/B-2Ti_WUnQByvROtKzfJ2lcUMyiR7qaRJBQiEqX3pl4/preset:view/plain/7a973f1ad181c8509765c40b8b2498e7-3001088227457125370.jpg', 'https://cdn.chotot.com/4pQ4yph_mlapqzFNLODQKtd1Wijvwe8SwaD1qdX5GoU/preset:view/plain/60fd8a11e5382aae639de33dd6e7717e-3001088231856822326.jpg']",https://nha.chotot.com/thue-phong-tro/134566404,"649 LĨNH NAM

Gần trường: Hubt,Unite 

PHÒNG KHÉP KÍN, CÓ THANG MÁY, FULL ĐỒ, Ở NGAY 

Nội thất: Giường, tủ quần áo,điều hòa, nóng lạnh, tủ lạnh,...

4TR3

LH: ***"
,134566399,CCMN Full Nội Thất 816 Kim Giang,Huyện Thanh Trì,Thị trấn Văn Điển,Đường Kim Giang,4100000,Phòng trọ,,,,,,False,False,False,True,False,False,True,True,False,Tủ lạnh,20.943048,105.84224,Cộng Đồng Nhà Đất,,False,4,"['https://cdn.chotot.com/cFoy3u6NcVtkiIt7qIbYjrl-WdgGTCCps0l68mw6bfI/preset:view/plain/15b67b726e182c907fa66474246de55b-3001088197094234166.jpg', 'https://cdn.chotot.com/aF1_d5eLRBFetWRQMHU6zZjx7L9OUnIaBtLGGEeuDyA/preset:view/plain/57da2dccec95788f88232779b0f1c545-3001088200865106938.jpg', 'https://cdn.chotot.com/cvVQ_WPFvNqgjL6yV0w343QvbTPUNKq319eg9KcxBUk/preset:view/plain/b465cffa71a99f62fd3d827f9fe368bc-3001088204311772799.jpg', 'https://cdn.chotot.com/WmBhEfx8jnfrQtVFgPpU6oQBI9Nu0pzF6RIRK2gNypg/preset:view/plain/ffd22cf0f5ef37b6e4d01b66efa50690-3001088207599641007.jpg']",https://nha.chotot.com/thue-phong-tro/134566399,"CCMN FULL NỘI THẤT TẠI 816 KIM GIANG
#4tr1

- Full nội thất cơ bản, có tủ lạnh

- Vskk, không chung chủ

- Phòng có ban công siêu thoáng, PCCC đầy đủ

Liên hệ tìm phòng: ***"
,134566397,"Phòng trọ 4tr5 Thanh Nhàn, Hoàng Mai, Hà Nội, có pet",Quận Hoàng Mai,Phường Đại Kim,Đường Thanh Nhàn,4500000,Phòng trọ,,,,,,False,False,False,False,False,False,False,False,True,,20.973969,105.82169,Cộng Đồng Nhà Đất,,False,4,"['https://cdn.chotot.com/5ZgI2AtAt92oEg4NkztLyEK9ALc2c19fSjE8HaiweR0/preset:view/plain/4e50513e66dabbf6c97b89892c619ac6-3001088177460976535.jpg', 'https://cdn.chotot.com/V7otZZUSqK0FH60v53qytqpAPq2Tywa4_BumtzTuPsw/preset:view/plain/28866ec93cf49ac2b8c8bd9bdccdafc7-3001088180782996375.jpg', 'https://cdn.chotot.com/h7hNevMNDsEEkQMdW7UpPwcSRhRoYic7EIRasFAh8cI/preset:view/plain/20e101a137b0157f45d65002bf7a43fd-3001088184427305014.jpg', 'https://cdn.chotot.com/3xtDGO-TI3Ull9283Hb3lHoig9oKR_Z--o4eZpluxog/preset:view/plain/adcf72f91894564a5c0004c5a3dbf785-3001088187816368182.jpg']",https://nha.chotot.com/thue-phong-tro/134566397,"167 Thanh Nhàn - Phòng 4tr5
Nội thất như ảnh, được nuôi pet
Quan tâm ib/lh: ***"
,134566389,"Phòng trọ 5tr8 Nguyễn An Ninh, Bách Kinh Xây, full nội thất",Quận Hoàng Mai,Phường Đại Kim,Đường Nguyễn An Ninh,5800000,Phòng trọ,,,,,,False,False,False,False,False,False,True,False,False,,20.973969,105.82169,Cộng Đồng Nhà Đất,,False,4,"['https://cdn.chotot.com/hJS_utyai53Ccbhhz1F_NFSHJQRdR-C_rIHI4cYHKjQ/preset:view/plain/55e872deb43b2b553d8f69aea62ad524-3001088135814087892.jpg', 'https://cdn.chotot.com/1cMc6BE3ZLKKK2TocK0RDxNl9q3vs4Gw2aTi68vEGHY/preset:view/plain/eed1ab469d93f8a45a4876dc6042970c-3001088139980393466.jpg', 'https://cdn.chotot.com/hJJaTBUqISPLv46dzcEKIEC0uyRq6ldJx14L0x1SFGQ/preset:view/plain/eb9b8b329e9282f1a2bed15d52ad0d21-3001088144390704509.jpg', 'https://cdn.chotot.com/6zZlLMJepFoGX1tFL4k-W8pJIzApC8JeRYjCOekls3g/preset:view/plain/a8f983a8e821fd47c94a6d082482a857-3001088147779767677.jpg']",https://nha.chotot.com/thue-phong-tro/134566389,"134 Nguyễn An Ninh ngay Bách Kinh Xây
Chỉ #5tr8 phòng rộng thoáng đầy đủ nội thất ban công thoáng

Lh *** Liên hệ"
,134566384,Cho thuê phòng trọ 3 tầng có nội thất ở Hà Đông,Quận Hà Đông,Phường Yên Nghĩa,Quán Chảy,3000000,Phòng trọ,,,,,,False,True,True,True,False,False,False,False,False,"Điều hòa, Nóng lạnh, Tủ lạnh",20.954058,105.74098,Cộng Đồng Nhà Đất,,False,4,"['https://cdn.chotot.com/sovDTP1fBzbc6tyNa3tZ0FwvRkXu8rNDeaq-bEbvR7E/preset:view/plain/d07fa3827ca98185a13f950cb9d349d6-3001088088474295191.jpg', 'https://cdn.chotot.com/ijetTHjrlJD287dD7L7Vgfaw9QYx4DueeRlcADPbyB8/preset:view/plain/d481f459a1dc386a8405cf4567046ae0-3001088092595717332.jpg', 'https://cdn.chotot.com/kMEWHq5AXa0q-vzUHpKwzc4fG8THIHaRujnd9j2jpJI/preset:view/plain/b8e09ff4a56cb883cde6b62c92e5b3cd-3001088096768507519.jpg', 'https://cdn.chotot.com/2ZE6B3ukhzLagxatPnWLngU3O8k9e5SQrAjSm2WG9nI/preset:view/plain/1eb3e1f4706f26ae7f10f19106e1e3dc-3001088101161588790.jpg']",https://nha.chotot.com/thue-phong-tro/134566384,"Địa chỉ: 24 Quán chảy, Đồng Nhân, Yên Nghĩa, Hà Đông 
Thang bộ: 3 tầng
Giá: 3.000.000
✅Nội thất: Tủ lạnh, tủ quần áo, bàn bếp, điều hoà, nóng lạnh
☎️***(em Linh)"
,134566381,"Phòng trọ 3.9tr Yên Nghĩa, Hà Đông - Nội thất đủ",Quận Hà Đông,Phường Yên Nghĩa,,3900000,Phòng trọ,,,,,,False,False,False,True,False,False,False,False,False,Tủ lạnh,20.954058,105.74098,Cộng Đồng Nhà Đất,,False,3,"['https://cdn.chotot.com/YDqXIRlXNmeSfg0m7YrE1-flYZBws50HKh0JNFhuH4g/preset:view/plain/8eea5e841bd1e65e26e172b93244bd34-3001088071694437757.jpg', 'https://cdn.chotot.com/wnFmzvPleYRuHZJgX4q3e_o18UfKtPua7MSGon2r7Zg/preset:view/plain/4094d7423d70d612d73d8437bfe5ab44-3001088076247226422.jpg', 'https://cdn.chotot.com/AxNpgBsWazIAtiyhbrwBup-pb_ovBEMbc3wfOtVMMvw/preset:view/plain/e448455f77ded6b42b86ed76e29f4a57-3001088080536096125.jpg']",https://nha.chotot.com/thue-phong-tro/134566381,"Địa chỉ: Số 2 ngách 111/58 Tổ 13 Yên Nghĩa, Hà Đông
Thang bộ - 5 tầng
Phòng 104,401: 3.900.000
✅ Nội thất: Tủ lạnh, giường tủ quần áo, bàn bếp
Set up thêm sofa + 200k vào giá phòng
☎️***(em Linh)"
,134566353,"Phòng trọ full đồ 3tr3, 173 Tam Trinh, Hoàng Mai",Quận Hoàng Mai,Phường Đại Kim,Ngõ 173 Tam Trinh,3300000,Phòng trọ,,,,,,False,True,True,False,True,False,False,False,False,"Điều hòa, Nóng lạnh, Máy giặt",20.973969,105.82169,Cộng Đồng Nhà Đất,,False,3,"['https://cdn.chotot.com/FA8bu0H4nvseYPzI0tAYWVhit5IgFmgpy6RANr5flE4/preset:view/plain/dc63d88c6108b2058077c19de40b4203-3001087848115963092.jpg', 'https://cdn.chotot.com/8CWYMSzK9EWTAhu6qEausrDCA-Z-6JM9pXAcBpJXb_c/preset:view/plain/3eda3e3a2b92d34bf06e1278cde8425e-3001087879168874571.jpg', 'https://cdn.chotot.com/IsGYv2n-RKfX53-OB0mNU57QGpDTQmIMYpS_Pl79E5Q/preset:view/plain/a15bcbc78190fa961ea2dafebe7d2ecc-3001087901715931567.jpg']",https://nha.chotot.com/thue-phong-tro/134566353,"📌61 ngõ 173 Tam Trinh👉🏻Phòng cho thuê giá 3tr3

 Full đồ:điều hoà,nóng lạnh,tủ quần áo,máy giặt chungLh : ***"
,134566343,"Cho thuê phòng trọ mới, full nội thất, Hoàng Mai, giá từ 6 triệu",Quận Hoàng Mai,Phường Hoàng Văn Thụ,Hoàng Mai,6000000,Phòng trọ,,,,,,False,False,False,True,True,False,True,False,False,"Tủ lạnh, Máy giặt",20.984837,105.859856,Cộng Đồng Nhà Đất,,False,5,"['https://cdn.chotot.com/CsavI3EKoLYKr1U3lC__nGeMIqrE7edR9hNnmbirWZY/preset:view/plain/1ef768e2b5b35461d82550f4250754bc-3001087820196239435.jpg', 'https://cdn.chotot.com/g_TsGsvF9WI21pcnmopT3NUUr3WIwkQDKKWgvcHTiVc/preset:view/plain/99e69761f981625275246d4ac325d33d-3001087824340277323.jpg', 'https://cdn.chotot.com/pZUTz2ZCtLJ1tS16ZkL4bpeus9EjgI9BeZMeUFQxcbE/preset:view/plain/9a3e8cac7d516df584f82a2241b7c562-3001087828935778735.jpg', 'https://cdn.chotot.com/FXi_iQMF7DjZmJX4ASbM3UEPe7ftscOw1q8pZE64XU8/preset:view/plain/6ad41de4c5b4ba665a6eb28600a705c0-3001087832457952895.jpg', 'https://cdn.chotot.com/YIu7sORJb9aiO4n37EOaeImYys6zUm-YLnyT8ZFrotg/preset:view/plain/d37daaaea21fa30d6f0a1405d4a45d89-3001087837385804794.jpg']",https://nha.chotot.com/thue-phong-tro/134566343,"91 Hoàng Mai khai trương nhà mới, ở ngay unbox nội thất tủ lạnh, máy giặt riêng, ban công thoáng mát 
Nhận xe điện
Gần Bách Kinh Xây
Giá từ #6xxx
Ihzl ***"
,134566338,"Phòng trọ 4tr6 Định Công Thượng, ban công thoáng mát",Quận Hoàng Mai,Phường Định Công,Định Công Thượng,4600000,Phòng trọ,,,,,,False,False,False,True,False,False,True,False,False,Tủ lạnh,20.983137,105.83196,Cộng Đồng Nhà Đất,,True,4,"['https://cdn.chotot.com/Gj1dvtozsTaG_4Rm4PJrc6zLgx7mecaO02GSg8Z8xmc/preset:view/plain/3ac097ed8f56eb5d4109c1f8841744b1-3001087795952965707.jpg', 'https://cdn.chotot.com/D17iI8qsKggjeRfi4LR9HxMqVMUTCX--KzgR39WmZTU/preset:view/plain/4bdf03023d66a4f6c853822b5bae9023-3001087800751315019.jpg', 'https://cdn.chotot.com/r6ox1ZpyYbP0BgJrzoMFkv5QtsOsq1kFvK61OTI2d2Y/preset:view/plain/8be37c84a83aded9737d8ff73ee38503-3001087805597934510.jpg', 'https://cdn.chotot.com/1ygBvVUPV5SarFbM_ti25u3fcTDnrB2-7WfEevMdKag/preset:view/plain/e40638f331157417f09ca8713bdb41d6-3001087810547344302.jpg']",https://nha.chotot.com/thue-phong-tro/134566338,"230 Định Công Thượng
Sẵn tủ lạnh ban công thoáng mát
Giá 4tr6
Lh Zalo ***"
,134566322,"Phòng trọ 30m² Nguyễn Chính, Hoàng Mai, full đồ, giá 5tr",Quận Hoàng Mai,Phường Mai Động,Đường Nguyễn Chính,5000000,Phòng trọ,30.0,,,,,False,False,False,False,False,False,True,False,False,,20.990868,105.86499,Cộng Đồng Nhà Đất,,True,4,"['https://cdn.chotot.com/ejCM8vq8GdEkpWq206UkHzHzm9p6_7UCRUDOQuymsKw/preset:view/plain/f4512363d4dbb8c59f8451256f809c59-3001087695701253015.jpg', 'https://cdn.chotot.com/ULAbtxZjtu_mwYnkjhXHHUWNds6LVjfnD8bPky-CUTw/preset:view/plain/cd268667199e8ae4491f226ca4b087a4-3001087699870778580.jpg', 'https://cdn.chotot.com/AB8Z908erKmyjW0zsqmjc-HBrbe56LYIqyT3JzYQJ7Y/preset:view/plain/05fb7ae0ff2cb22ba5bc345cedbaabe3-3001087703155401646.jpg', 'https://cdn.chotot.com/3JAd8AM3lnrHdXe5eyvUFLA5zRKzeVOwcGXR2Kns1gA/preset:view/plain/fa08f740c16e891b46c0bbc7eed6ba82-3001087706280610090.jpg']",https://nha.chotot.com/thue-phong-tro/134566322,"🏠 143 Nguyễn Chính gần Bách Kinh Xây 30m² full đồ sofa, TV ban công thoáng giá 5tr
☎️Inbox/Zalo: ***"
,134566317,"Phòng trọ mới, đủ đồ, 4tr5/tháng tại Thịnh Liệt, Hoàng Mai",Quận Hoàng Mai,Phường Thịnh Liệt,Thịnh Liệt,4500000,Phòng trọ,,,,,,False,False,False,True,False,False,False,False,False,Tủ lạnh,20.975115,105.85545,Cộng Đồng Nhà Đất,,False,5,"['https://cdn.chotot.com/cznv3QoEIXlPE_MWtUZ_qbExrk87uKBq-7PknTOdadA/preset:view/plain/460642532d7b588a4f127c5bbac1279a-3001087674419545300.jpg', 'https://cdn.chotot.com/JJZFGbEG2iwWgYx8FBiixMatTF6N6RmdkAUTokLNCIg/preset:view/plain/7c2aded5d7ad9c2fd7a8ee83da8db299-3001087677481065367.jpg', 'https://cdn.chotot.com/zLJdwlQpT9t8w-uFIPgg3NAMy6e6PQs7b4lKIONJfLk/preset:view/plain/3391296fea623d14d8f380ec7899614f-3001087680320061055.jpg', 'https://cdn.chotot.com/GqTvPoi-C751viRNDoZcu8T3dGNUCaRyn2sjpGJaXz4/preset:view/plain/51d0d065e5311dd270c4790633cf218d-3001087683410483275.jpg', 'https://cdn.chotot.com/lwkmNh08aWYaEMtENp569WxMhJCBwO6McUN3SIX5Kk4/preset:view/plain/b681305c4cc238098c5c96fbfd07d576-3001087686527762047.jpg']",https://nha.chotot.com/thue-phong-tro/134566317,"10 THỊNH LIỆT nhà mới , ph to đầy đủ đồ tủ lạnh , náy giặt riêng , ở được luôn 4tr5 lh zl ***"
,134566307,"Phòng trọ 4.6 triệu Lĩnh Nam, Hoàng Mai",Quận Hoàng Mai,Phường Lĩnh Nam,Lĩnh Nam,4600000,Phòng trọ,,,,,,False,False,False,False,False,False,False,False,False,,20.977001,105.89656,Cộng Đồng Nhà Đất,,False,4,"['https://cdn.chotot.com/IyQKLfUQsuqORlVKKfCuic1471ZZSD0s4khQhWdWVFQ/preset:view/plain/40d0ee12c850a59e783bc3bed21b2e74-3001087624145640343.jpg', 'https://cdn.chotot.com/uQIKgQ4vHrX9DzPCW26wlZgST9cZztIPhPMdxOoomjg/preset:view/plain/4f2c6a410f078c06c08f1578556b71e3-3001087629148765823.jpg', 'https://cdn.chotot.com/MUdOPWM21GCZKRJcC8ACnxMLh_drqUh4gQ7RRHIAumQ/preset:view/plain/889339e22c0a4c8fbc67555bb3f901a3-3001087633968760020.jpg', 'https://cdn.chotot.com/mpB3-S9vHVRLpSzFGkZEyoSxRhzIPLf9eBQdMGkIZmM/preset:view/plain/6ae7fbd0352430eab63fbc355762e694-3001087638729909166.jpg']",https://nha.chotot.com/thue-phong-tro/134566307,"(𝐋𝐇&𝐙𝐋: *** (𝐙𝐀𝐋𝐎 𝐑𝐄𝐏 𝐋𝐈Ề𝐍)  

ĐỊA CHỈ:50 LĨNH NAM

Giá:  #4TR6"
,134566300,"Phòng trọ full đồ, nhận xe điện, gần BKX, Trương Định, Hoàng Mai",Quận Hoàng Mai,Phường Đại Kim,Đường Trương Định,4500000,Phòng trọ,,,,,,False,False,False,False,False,False,False,False,False,,20.973969,105.82169,Cộng Đồng Nhà Đất,,False,4,"['https://cdn.chotot.com/omIr3DKW_onUqwS8_6B1I3X_dgrFKJH5XNc2u_Ub9Ss/preset:view/plain/2b157a5f373fd21735170c6c10d3c631-3001087578027867775.jpg', 'https://cdn.chotot.com/9jIK9lMmrExGr55jnwAQdhTkpv3sQAwhp7YYnz-SzPA/preset:view/plain/8eb3242fab3fe4d499645e9ef81a6c38-3001087582343354443.jpg', 'https://cdn.chotot.com/gdkdrr3bZgrBX870d3YEVB8W284u6Zjr_lSlLLrpEN8/preset:view/plain/fac48db11a887618b3e692c556b80aae-3001087586722273355.jpg', 'https://cdn.chotot.com/TfLTzWOUQswZ-5fvqp_43AO1SJO5ymjVEqjgCxMudEM/preset:view/plain/4f6a0a273a5f02d9893d25f8bf1e2e05-3001087591248379519.jpg']",https://nha.chotot.com/thue-phong-tro/134566300,"663 Trương Định - trống phòng full đồ, nhận xe điện, gần BKX
Giá: 4tr5
lh: ***"
,134566291,"Phòng trọ 39 Đại Đồng, gần Hubt, full nội thất",Quận Hoàng Mai,Phường Đại Kim,Đại Đồng,5000000,Phòng trọ,,,,,,False,False,False,True,False,False,False,False,False,Tủ lạnh,20.973969,105.82169,Cộng Đồng Nhà Đất,,False,5,"['https://cdn.chotot.com/7450Wu-Gj8sKlTfTtLUAxPGpHGvVTtyrkIdURMVHmMQ/preset:view/plain/be6e96b776e073901659f5de270a9076-3001087525982018455.jpg', 'https://cdn.chotot.com/bIpI60t5MJlqVBMuvG_3IouND37l62T9Hg5YQXxRCCA/preset:view/plain/a069b8c1242d2df008d08fe9d45e68e2-3001087529092325807.jpg', 'https://cdn.chotot.com/YpzbxAal5Pql7tIVowncCMdloiVfRmC8fCQOZ-3U3zM/preset:view/plain/b31462a0a1d5467758463b82b763905b-3001087533203555540.jpg', 'https://cdn.chotot.com/9M78mdiPe618Nr45wTIZqvpG0NL1OyNUzmeN8f3yq7M/preset:view/plain/1b755078c827f67c8e317bb90bc3b932-3001087536537222783.jpg', 'https://cdn.chotot.com/u-aPJGk2blMFUq_VYDwguYUrgU3BLJ1uL1YbOqSvnso/preset:view/plain/b20d5d728c7f71c8cceb7e4983e1ceb5-3001087541104104653.jpg']",https://nha.chotot.com/thue-phong-tro/134566291,"39 Đại Đồng đi bộ ra Hubt #5tr đầy đủ nội thất, sẵn tủ lạnh, chỉ việc vào ở 
Gần Uneti
Lh *** (có hỗ trợ ở ghép nha)"
